qid,evidence_id,rel,legacy_chunk_id,annotation_source
A004,ev_1e8e3b96d3885ac323d0,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_111",dense
A004,ev_668a0f19eaf50b7186d5,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_156",bm25/dense_bm25/tfidf
A004,ev_39d7f4870fe46fb00fa9,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_159",dense_bm25/tfidf
A004,ev_e2c264b6ab498750058e,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_160",dense/dense_bm25
A004,ev_33d82c409c1c16d84fba,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_161",dense/dense_bm25
A004,ev_bd8ae94ae45d04f247b7,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_162",bm25/dense_bm25/tfidf
A004,ev_8a78dbf90086f1ac4637,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_163",dense_bm25
A004,ev_bf15f63dbdd0a72c8b1f,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_165",bm25/tfidf
A004,ev_1116bfa2235f5be572f7,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_166",dense_bm25
A004,ev_c5fb1367a2463c3a92c8,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_169",bm25/tfidf
A004,ev_f9a5c3b6971b5532f90d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_171",bm25/dense/dense_bm25/tfidf
A004,ev_db4310f91437a227cf54,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_172",bm25/dense/dense_bm25
A004,ev_5888b4cd36f6c61d5250,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_177",bm25/dense/dense_bm25/tfidf
A004,ev_c2fa9343a48a4a48df18,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_181",dense
A004,ev_b44680491eeac923cf09,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_182",dense/dense_bm25
A004,ev_a5c09a3ebb0604224ca3,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_183",dense_bm25
A004,ev_913456f7e27a1a1e57cb,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_184",dense
A004,ev_4cee92c8f5c26a33f19b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_446",dense
A004,ev_834ce816b626b8612914,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_49",tfidf
A004,ev_3474f9c78434ac1a0166,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_529",dense
A004,ev_9b78846a0772458239cd,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_530",dense_bm25
A004,ev_a18445914e4bd050933a,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_552",bm25/tfidf
A004,ev_1fc83bf1e8ec732e54c4,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_553",tfidf
A004,ev_b4e29d33f1327c7b7fcf,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_704",tfidf
A004,ev_e580ee62dbbeaa80450b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_711",bm25
A004,ev_855b34272856649b91fd,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_718",dense_bm25
A004,ev_ff8e9e4bbce084ba76e0,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_719",tfidf
A004,ev_33420a0020218372baa2,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_795",dense_bm25
A004,ev_00c943b6b4f8a3b45e72,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_836",bm25/dense/dense_bm25
A004,ev_580b978f59815f2f5b9d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_847",dense/dense_bm25
A004,ev_814f6d60470c7d0d92f8,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_865",bm25
A004,ev_0e6d534b38e4b0268d76,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_316",bm25
A004,ev_c1278e72691f8a312752,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_43",dense
A004,ev_c02cd825087622cf8a42,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_449",bm25
A004,ev_ca9cf14044e7e580ed24,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_450",tfidf
A005,ev_a58fa80783fddf3c5b90,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_176,dense
A005,ev_514fee3c9f8683ac6a54,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_180,dense
A005,ev_b3db2c73e7fcc9abb8ca,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_190,tfidf
A005,ev_0e461e16d5bbb0c24cbf,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_194,bm25/dense_bm25
A005,ev_c80685eb585badaa0a99,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_145",tfidf
A005,ev_80b34a9dd9e03e62e25d,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_305",dense
A005,ev_c0c556c2545b92cf3f28,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_308",dense_bm25
A005,ev_3c07322ffc3e6df22bd7,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_325",dense
A005,ev_42bc1c8562add831591b,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_364",dense_bm25
A005,ev_1b744ceba90b4bfee333,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_466",dense_bm25
A005,ev_2b75963db79172100a87,3,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_490",bm25/dense/dense_bm25/tfidf
A005,ev_df7a06b73d57113fa31a,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_492",bm25/dense/dense_bm25/tfidf
A005,ev_e8dd5187d23e55d58117,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_493",dense/dense_bm25
A005,ev_3239721d692b90ed232f,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_494",dense/dense_bm25
A005,ev_dadbd70de37084c4594e,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_496",dense/dense_bm25
A005,ev_2957a85f016863edc858,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_497",bm25/dense/dense_bm25/tfidf
A005,ev_bf7517162b7a6dda7a7e,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_580",dense
A005,ev_b2070ae4218b7388194d,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_752",dense/dense_bm25
A005,ev_2d53ff67ba2b4c9713ba,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_753",bm25/dense_bm25/tfidf
A005,ev_13a27447af0a20306993,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_754",bm25/dense/dense_bm25/tfidf
A005,ev_ed836299f97307fe59e3,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_757",dense/dense_bm25
A005,ev_f699e7d5fa1fcdda56f7,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_466,tfidf
A005,ev_bbb3784fe82a49cfc8c2,0,数据结构 (邓俊辉) (Z-Library)_chunk_160,dense
A005,ev_346f5064dfba3e5e717c,0,数据结构 (邓俊辉) (Z-Library)_chunk_274,dense_bm25
A005,ev_fda6eef37c720f2777d5,1,数据结构 (邓俊辉) (Z-Library)_chunk_288,dense_bm25/tfidf
A005,ev_a88c2d7aedb207d11ec2,3,数据结构 (邓俊辉) (Z-Library)_chunk_322,bm25/dense/dense_bm25
A005,ev_88ed8769eac728f50709,1,数据结构 (邓俊辉) (Z-Library)_chunk_323,bm25/dense/dense_bm25/tfidf
A005,ev_e845a2ad873b87bd65df,1,数据结构 (邓俊辉) (Z-Library)_chunk_324,bm25/tfidf
A005,ev_78578ac349f927df5f5a,1,数据结构 (邓俊辉) (Z-Library)_chunk_326,bm25/dense_bm25/tfidf
A005,ev_5fd2bc2c90dd97594c01,1,数据结构 (邓俊辉) (Z-Library)_chunk_327,bm25/dense_bm25/tfidf
A005,ev_1960c854d8cdf9b0ecbe,1,数据结构 (邓俊辉) (Z-Library)_chunk_328,bm25/dense/dense_bm25/tfidf
A005,ev_ca87a2ab2a6324fe7f88,1,数据结构 (邓俊辉) (Z-Library)_chunk_333,bm25/dense_bm25/tfidf
A005,ev_668a6284712dd4f5d9a8,1,数据结构 (邓俊辉) (Z-Library)_chunk_334,dense/dense_bm25/tfidf
A005,ev_ce318a4ab6e37f27d07c,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_135,bm25
A005,ev_35917f159870920cb2d5,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_148,dense
A005,ev_7a94de1e443de0d5767e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_150,dense
A005,ev_837c03c05ce1a04d4141,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_151,dense/dense_bm25
A005,ev_b344d4d1d736c2491f6c,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_158,bm25/dense_bm25/tfidf
A005,ev_0f1ce2ac4c8bcb2d1987,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_159,dense/dense_bm25
A005,ev_89a0b754b0da456dbc3e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_178,dense/dense_bm25
A005,ev_3c0fd5873ceaa26f595e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_181,dense
A005,ev_71821879e67025091337,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_183,dense
A005,ev_c5b6118b980082034a5d,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_184,dense
A005,ev_0893483adc5ca0bb9cc8,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_197,dense
A005,ev_79a9512f84927907e5d0,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_268,dense
A005,ev_237e9df74c192ca8b092,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_335,dense
A005,ev_e43b6cc8077739817b08,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_170",bm25/dense_bm25/tfidf
A005,ev_14c0f89ff0f636ea0d2c,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_267",bm25
A005,ev_12b1b006c707c10694b1,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_46",bm25/tfidf
A005,ev_331f59c802a6f2be4fff,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_511",tfidf
A005,ev_9c9f9819f6e6bb7363d0,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_676",bm25/dense_bm25
A005,ev_648e172127b2f361b520,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_455,bm25/dense_bm25
A006,ev_0b543287bc0277be78b6,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_113,tfidf
A006,ev_a6c4e02a205f0fae0d1f,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_389,bm25
A006,ev_edd3ec34b20fe4f55e45,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_175,dense
A006,ev_a58fa80783fddf3c5b90,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_176,dense
A006,ev_514fee3c9f8683ac6a54,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_180,dense_bm25
A006,ev_60191b208c5173fa541c,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_207,bm25
A006,ev_32d506ee07da1894ee5c,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_237,bm25
A006,ev_8e380b29e429717ac10e,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_325,dense
A006,ev_4a9deb9af83a87be653f,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_304",dense
A006,ev_80b34a9dd9e03e62e25d,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_305",dense
A006,ev_c0c556c2545b92cf3f28,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_308",dense
A006,ev_9f9b7a9a5d9dbc2abd54,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_340",dense_bm25
A006,ev_53903940fe7fc5828cfe,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_346",dense_bm25
A006,ev_1b7353f4f4304d433698,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_350",tfidf
A006,ev_1a66351262e6e184d0be,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_351",dense_bm25
A006,ev_b3c081662924a7055c72,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_460",tfidf
A006,ev_780486c94715747ab471,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_483",dense_bm25
A006,ev_e15cee492aa068c5b2e3,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_489",dense/tfidf
A006,ev_2b75963db79172100a87,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_490",dense_bm25
A006,ev_85bd8f943bbcfcf1c50c,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_568",tfidf
A006,ev_bf7517162b7a6dda7a7e,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_580",dense
A006,ev_d60a626010518c76b956,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_604",dense_bm25
A006,ev_1a3283e1b9ca1eb2041d,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_654",dense_bm25/tfidf
A006,ev_143b58edbed7f48e093b,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_655",bm25/tfidf
A006,ev_8d738ef16ecce0eeb984,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_656",bm25/dense/dense_bm25/tfidf
A006,ev_86e6262e6d7cf789680c,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_662",dense
A006,ev_ce9fc55b7020434c5892,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_693",tfidf
A006,ev_706b946353c06e99a89d,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_732",dense_bm25
A006,ev_bbb3784fe82a49cfc8c2,0,数据结构 (邓俊辉) (Z-Library)_chunk_160,dense
A006,ev_b7e02d4ad4e00fcb4fe9,0,数据结构 (邓俊辉) (Z-Library)_chunk_162,dense
A006,ev_29ce69fed20fb819167f,0,数据结构 (邓俊辉) (Z-Library)_chunk_198,dense_bm25
A006,ev_a49d8771594e47e15504,0,数据结构 (邓俊辉) (Z-Library)_chunk_278,dense_bm25
A006,ev_fda6eef37c720f2777d5,1,数据结构 (邓俊辉) (Z-Library)_chunk_288,bm25
A006,ev_b056a74f426fab5cfe3b,1,数据结构 (邓俊辉) (Z-Library)_chunk_300,bm25
A006,ev_00ef629ef861cfc6136d,3,数据结构 (邓俊辉) (Z-Library)_chunk_301,bm25/dense/dense_bm25/tfidf
A006,ev_ac4aeaab800507103f20,1,数据结构 (邓俊辉) (Z-Library)_chunk_302,tfidf
A006,ev_7d04a951802d4bb434f0,2,数据结构 (邓俊辉) (Z-Library)_chunk_306,bm25/tfidf
A006,ev_78490874dabd28a849af,1,数据结构 (邓俊辉) (Z-Library)_chunk_311,bm25
A006,ev_88ed8769eac728f50709,0,数据结构 (邓俊辉) (Z-Library)_chunk_323,dense/dense_bm25
A006,ev_1960c854d8cdf9b0ecbe,0,数据结构 (邓俊辉) (Z-Library)_chunk_328,dense_bm25
A006,ev_668a6284712dd4f5d9a8,0,数据结构 (邓俊辉) (Z-Library)_chunk_334,dense_bm25
A006,ev_52a14e05dc41ef8a6fb2,0,数据结构 (邓俊辉) (Z-Library)_chunk_342,bm25
A006,ev_35917f159870920cb2d5,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_148,bm25/dense/dense_bm25/tfidf
A006,ev_7da756e15796c99e31e6,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_149,bm25/dense/dense_bm25/tfidf
A006,ev_7a94de1e443de0d5767e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_150,dense
A006,ev_837c03c05ce1a04d4141,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_151,dense/dense_bm25
A006,ev_b8e828943af0246d2387,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_156,dense
A006,ev_b344d4d1d736c2491f6c,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_158,dense
A006,ev_0f1ce2ac4c8bcb2d1987,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_159,dense
A006,ev_aea6fa625ba937d6e4e3,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_168,dense/dense_bm25
A006,ev_89a0b754b0da456dbc3e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_178,dense
A006,ev_ee94ad69e838a664df2d,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_179,dense
A006,ev_871532f13136e5a7bc52,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_180,dense/dense_bm25
A006,ev_3c0fd5873ceaa26f595e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_181,dense
A006,ev_71821879e67025091337,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_183,dense_bm25
A006,ev_4a6ab48904ec20e85d07,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_196,dense_bm25
A006,ev_0893483adc5ca0bb9cc8,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_197,dense/dense_bm25
A006,ev_8026f78a9e81abe63563,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_270,tfidf
A006,ev_0e4cf690d6b7dc7eff42,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_278,dense_bm25
A006,ev_f7b91457ec34cd16eeab,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_281,bm25/dense_bm25/tfidf
A006,ev_a7702a66c04ab01e53cf,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_282,bm25/dense/dense_bm25
A006,ev_326c260576cf74284570,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_284,bm25/tfidf
A006,ev_55c80a86a5cf79289241,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_286,bm25
A006,ev_7fef2c49d77934ca8e7b,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_288,bm25/dense/dense_bm25/tfidf
A006,ev_96961025e6cf28038a9e,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_304,bm25/dense_bm25/tfidf
A006,ev_66989a435ef1916e3cab,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_307,bm25/dense/dense_bm25/tfidf
A007,ev_794f5dd9f8a06e6a51b0,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_272,tfidf
A007,ev_b04e9cc1b91fc477fe08,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_425,dense
A007,ev_cb268b3f4d4e3a13a9a7,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_427,dense_bm25
A007,ev_1b0e6b434c08fa818023,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_440,tfidf
A007,ev_ca1b8fd1918f1df7c9b9,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_443,dense
A007,ev_96767742b66f59cc140d,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_445,dense
A007,ev_f8157ff88a337beff6a4,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_449,dense/dense_bm25
A007,ev_8524cb2e1abc13dc2036,3,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_450,bm25/dense/dense_bm25/tfidf
A007,ev_f5860509f2934a19abb1,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_451,bm25/tfidf
A007,ev_60756c0059ab9fd08d68,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_455,dense_bm25
A007,ev_0d620fc7339f7a5a4a22,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_456,dense
A007,ev_f1854b6443a6a4a55d88,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_457,dense_bm25
A007,ev_529101be21bf0312c566,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_458,bm25/dense_bm25
A007,ev_162c579fd145d33e4402,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_471,bm25
A007,ev_a577d5da2ad6f48355eb,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_562",dense
A007,ev_ec846c63e0a9d59eb9f0,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_329",bm25/dense_bm25/tfidf
A007,ev_64320e2c5ce40f125378,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_331",dense_bm25
A007,ev_e27c7a99c1995b556041,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_336",dense/dense_bm25
