qid,doc_id,rel,source
A005,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_753",1,bm25/dense_bm25/tfidf
A005,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_754",1,bm25/dense/dense_bm25/tfidf
A005,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_757",1,dense/dense_bm25
A005,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_466,0,tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_160,0,dense
A005,数据结构 (邓俊辉) (Z-Library)_chunk_274,0,dense_bm25
A005,数据结构 (邓俊辉) (Z-Library)_chunk_288,1,dense_bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_322,3,bm25/dense/dense_bm25
A005,数据结构 (邓俊辉) (Z-Library)_chunk_323,1,bm25/dense/dense_bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_324,1,bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_326,1,bm25/dense_bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_327,1,bm25/dense_bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_328,1,bm25/dense/dense_bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_333,1,bm25/dense_bm25/tfidf
A005,数据结构 (邓俊辉) (Z-Library)_chunk_334,1,dense/dense_bm25/tfidf
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_135,0,bm25
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_148,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_150,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_151,0,dense/dense_bm25
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_158,0,bm25/dense_bm25/tfidf
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_159,0,dense/dense_bm25
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_178,0,dense/dense_bm25
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_181,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_183,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_184,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_197,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_268,0,dense
A005,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_335,0,dense
A005,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_170",0,bm25/dense_bm25/tfidf
A005,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_267",0,bm25
A005,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_46",0,bm25/tfidf
A005,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_511",0,tfidf
A005,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_676",0,bm25/dense_bm25
A005,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_455,0,bm25/dense_bm25
A006,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_113,0,tfidf
A006,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_389,0,bm25
A006,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_175,0,dense
A006,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_176,0,dense
A006,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_180,0,dense_bm25
A006,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_207,0,bm25
A006,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_237,0,bm25
A006,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_325,0,dense
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_304",0,dense
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_305",0,dense
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_308",0,dense
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_340",0,dense_bm25
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_346",0,dense_bm25
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_350",0,tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_351",0,dense_bm25
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_460",0,tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_483",0,dense_bm25
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_489",0,dense/tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_490",0,dense_bm25
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_568",0,tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_580",0,dense
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_604",0,dense_bm25
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_654",0,dense_bm25/tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_655",0,bm25/tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_656",0,bm25/dense/dense_bm25/tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_662",0,dense
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_693",0,tfidf
A006,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_732",0,dense_bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_160,0,dense
A006,数据结构 (邓俊辉) (Z-Library)_chunk_162,0,dense
A006,数据结构 (邓俊辉) (Z-Library)_chunk_198,0,dense_bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_278,0,dense_bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_288,1,bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_300,1,bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_301,3,bm25/dense/dense_bm25/tfidf
A006,数据结构 (邓俊辉) (Z-Library)_chunk_302,1,tfidf
A006,数据结构 (邓俊辉) (Z-Library)_chunk_306,2,bm25/tfidf
A006,数据结构 (邓俊辉) (Z-Library)_chunk_311,1,bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_323,0,dense/dense_bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_328,0,dense_bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_334,0,dense_bm25
A006,数据结构 (邓俊辉) (Z-Library)_chunk_342,0,bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_148,0,bm25/dense/dense_bm25/tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_149,0,bm25/dense/dense_bm25/tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_150,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_151,0,dense/dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_156,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_158,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_159,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_168,0,dense/dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_178,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_179,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_180,0,dense/dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_181,0,dense
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_183,0,dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_196,0,dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_197,0,dense/dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_270,0,tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_278,0,dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_281,3,bm25/dense_bm25/tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_282,2,bm25/dense/dense_bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_284,2,bm25/tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_286,2,bm25
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_288,3,bm25/dense/dense_bm25/tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_304,1,bm25/dense_bm25/tfidf
A006,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_307,1,bm25/dense/dense_bm25/tfidf
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_272,1,tfidf
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_425,1,dense
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_427,1,dense_bm25
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_440,1,tfidf
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_443,1,dense
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_445,1,dense
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_449,1,dense/dense_bm25
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_450,3,bm25/dense/dense_bm25/tfidf
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_451,2,bm25/tfidf
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_455,1,dense_bm25
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_456,1,dense
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_457,1,dense_bm25
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_458,1,bm25/dense_bm25
A007,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_471,1,bm25
A007,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_562",1,dense
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_329",1,bm25/dense_bm25/tfidf
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_331",1,dense_bm25
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_336",1,dense/dense_bm25
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_337",1,dense
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_343",1,dense/dense_bm25
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_347",2,bm25/tfidf
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_348",2,bm25/dense_bm25/tfidf
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_349",2,bm25
A007,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_55",1,dense/dense_bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_114,0,dense_bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_115,0,bm25/dense_bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_137,1,dense
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_138,1,dense
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_151,1,dense
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_152,1,dense
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_155,1,bm25/dense/dense_bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_160,1,bm25/dense/dense_bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_161,1,bm25/dense/dense_bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_162,1,bm25/dense_bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_165,3,bm25/dense/dense_bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_166,1,bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_167,1,dense/dense_bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_168,1,bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_169,1,bm25/dense/dense_bm25/tfidf
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_171,0,dense/dense_bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_184,1,bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_185,1,dense_bm25
A007,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_396,1,bm25/tfidf
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_264,1,dense/dense_bm25
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_273,1,dense
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_274,1,dense
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_297,1,dense
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_299,1,dense/dense_bm25
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_301,1,tfidf
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_302,3,dense/dense_bm25/tfidf
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_303,2,tfidf
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_307,1,dense_bm25
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_309,1,dense/dense_bm25
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_312,1,dense
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_319,1,bm25/tfidf
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_323,1,dense_bm25
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_488,1,tfidf
A007,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_547,1,dense_bm25
A008,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_280,0,dense
A008,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_627,2,dense/dense_bm25
A008,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_635,1,dense/dense_bm25
A008,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_136,0,dense/dense_bm25
A008,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_239,0,dense/dense_bm25
A008,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_70,0,dense
A008,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_184",0,dense
A008,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_575",0,dense
A008,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_651",2,bm25/dense_bm25/tfidf
A008,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_661",1,dense/dense_bm25
A008,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_159,1,dense_bm25
A008,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_216,1,dense
A008,数据结构 (邓俊辉) (Z-Library)_chunk_13,0,dense
A008,数据结构 (邓俊辉) (Z-Library)_chunk_180,0,dense
A008,数据结构 (邓俊辉) (Z-Library)_chunk_3,0,dense/dense_bm25
A008,数据结构 (邓俊辉) (Z-Library)_chunk_38,0,dense
A008,数据结构 (邓俊辉) (Z-Library)_chunk_4,0,dense
A008,数据结构 (邓俊辉) (Z-Library)_chunk_51,0,dense
A008,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_165,0,dense
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_204",1,dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_211",1,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_212",2,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_213",2,dense/dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_214",2,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_215",2,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_216",2,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_217",2,bm25/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_218",1,bm25/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_219",2,dense/dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_221",1,bm25/dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_222",1,bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_223",2,bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_224",3,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_225",1,bm25/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_226",1,bm25/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_228",0,tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_237",1,dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_243",0,bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_244",0,dense/dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_259",1,bm25/dense_bm25
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_260",1,bm25/dense/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_261",1,bm25/dense_bm25/tfidf
A008,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_262",1,bm25/dense_bm25/tfidf
