qid,query,type,doc_id,subject,chunk_file,source_systems,dense_rank,dense_bm25_rank,rerank_rank,dense_score,dense_bm25_score,rerank_score,text,rel,review_status,review_note,auto_rel,auto_confidence,auto_reason
A020,什么是 SYN Flood 攻击,A2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_285,Computer Networks,cn_chunks.json,rerank,,,4,,,0.022004,"这时，发送方 TCP 把 PSH 置1,并立即创建一个报文段发送出去。
接收方 TCP 收 到PSH=1 的报文段，就尽快地(即“推送”向前)交付接收应用进程，而不再等到 整个缓存都填满了后再向上交付。
虽然应用程序可以选择推送操作，但推送操作很少使用。
(9)复位RST(ReSeT) 当 RST =1时，表明TCP 连接中出现严重差错(如主机崩溃 或其他原因),必须释放连接，然后再重新建立运输连接。
将RST 置为1还用来拒绝一个非 法的报文段或拒绝打开一个连接。
RST 也可称为重建位或重置位。
(10)同步SYN (SYNchronization) 在连接建立时用来同步序号。
当SYN=1 而 ACK =0时，表明这是一个连接请求报文段。
对方若同意建立连接，则应在响应的报文段中使 SYN=1 和 ACK=1 。
因 此 ，SYN 置为1就表示这是一个连接请求或连接接受报文。
关于连 接的建立和释放，在后面的5.9节还要进行详细讨论。
(11) 终止FIN(FINish, 意思是“完了”“终止”) 用来释放一个连接。
当FIN=1 时， 表明此报文段的发送方的数据已发送完毕，并要求释放运输连接。
(12) 窗口 占2字节。
窗口值是[0,2¹⁶-1]之间的整数。
窗口指的是发送本报文段的 一方的接收窗口(而不是自己的发送窗口)。
窗口值告诉对方：从本报文段首部中的确认号 算起，接收方目前允许对方发送的数据量(以字节为单位)。
之所以要有这个限制，是因为 接收方的数据缓存空间是有限的。
总之，窗口值作为接收方让发送方设置其发送窗口的
依据。
例如，发送了一个报文段，其确认号是701,窗口字段是1000。
这就 是告诉对方：“从701 号算起，我(即发送此报文段的一方)的接收缓存空 间还可接收1000个字节数据(字节序号是701～1700),你在给我发送数据 时，必须考虑到我的接收缓存容量。
”
总之，应当记住：
扫一扫
视频讲解
(13)检验和 占2字节。
检验和字段检验的范围包括首部和数据这两部分。
和 UDP
(14)紧急指针 占2字节。",1,existing,,,,
A020,什么是 SYN Flood 攻击,A2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_414",Computer Networks,cn_chunks.json,dense,5,,,0.45089,,,"2. 网络安全威胁的层次
3. 网络攻击手段的分类
网络攻击手段很多并且在不断地变化。
当前已出现的主要网络攻击手段大致可以分为 4种类型：
· 欺骗类攻击。
包括口令欺骗、IP 地址欺骗、ARP 欺骗、DNS 欺骗、源路由欺骗等。
计算机网络(第5版)
·漏洞类攻击。
包括针对网络协议漏洞、操作系统漏洞、应用软件漏洞与数据库漏洞 等的攻击。
实际上，漏洞分为技术漏洞与管理漏洞等两大类，这里主要考虑技术漏 洞类的问题。",0,existing,,,,
A020,什么是 SYN Flood 攻击,A2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_415",Computer Networks,cn_chunks.json,dense_bm25,,5,,,0.024786,,"7.4.2 DoS 攻 击 与 DDoS 攻 击
1.DoS 攻击的基本概念
·制造大量广播包或传输大量文件，占用网络链路与路由器带宽资源。
·制造大量错误日志、垃圾邮件，占用主机中共享的磁盘资源。
·制造大量无用信息、进程通信交互信息，占用CPU 和系统内存资源。
2.DDoS 攻击的基本概念
图7-19 DDoS 攻击过程示意图
DDoS 攻击的实现大致分为3步。
击控制台立即撤离，使得追踪很难实现。
DDoS 攻击的主要特征如下：
· 被攻击主机上有大量等待的TCP 连接。
· 网络中充斥着大量无用数据包，并且数据包的源地址是伪造的。
· 大量无用数据包造成网络拥塞，使被攻击主机无法正常与外界通信。
· 严重时可造成被攻击主机的系统瘫痪。",1,existing,,,,
A020,什么是 SYN Flood 攻击,A2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_418",Computer Networks,cn_chunks.json,dense_bm25,,6,,,0.024758,,"7.5.2 入侵检测的基本方法
1. 入侵检测方法分类
通过对各种事件进行分析，发现违反安全策略的行为，是IDS 的核心功能。
按照采用 的检测方法，入侵检测可分为异常检测和误用检测。
1)异常检测
异常检测是指：已知网络的正常活动状态，如果当前网络不符合正常活动状态，则认为 有攻击发生。
异常检测的关键是建立对应正常网络活动的特征原型。
所有与该特征原型差 别很大的行为都被视为异常。
显然，入侵活动与异常活动是有区别的，关键问题是如何选择 一个区分异常事件的阈值，以便减少漏报和误报的问题。
在用户数量多、运行状态复杂的环 境中，试图用逻辑方法明确划分正常活动与异常是很困难的。
2)误用检测
误用检测建立在使用某种模式或特征描述方法能够对任何已知攻击进行表达的理论基 础上。
误用检测的主要问题是：如何确定已定义的攻击特征模式可以覆盖与实际攻击相关 的所有要素，以及如何匹配入侵活动的特征。
根据攻击者入侵时的某些行为特征，建立一种 入侵行为模型。
如果用户行为或过程与入侵行为模型一致，则判定发生入侵行为。",0,existing,,,,
A020,什么是 SYN Flood 攻击,A2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_506,Computer Networks,cn_chunks.json,rerank,,,6,,,0.009018,"点，而终点组装 IP 数据报已超时，因而只能丢弃该数据报； IP 数据报已经到达终点， 但终点的缓存没有足够的空间存放此数据报；数据报在转发过程中经过一个局域网的 网桥，但网桥在转发该数据报的帧时没有足够的差错空间而只好丢弃。
5-42 如 果B 不再发送数据了，是可以把两个报文段合并成为一个，即只发送FIN +ACK
报文段。
但如果B 还有数据要发送，而且要发送一段时间，那就不行，因为 A 迟 迟 收不到确认，就会以为刚才发送的 FIN 报文段丢失了，就超时重传这个 FIN 报文段， 浪费网络资源。
CLOSED→SYN-SENT→SYN-RCVD→ESTABLISHED
5-47 发送窗口的两种不同情况分别如图A-10(a) 和(b) 所示。
根据此图，很容易证明本题。
(a)当nM>R(RTT)+M (b)当nM<R(RTT)+M
图A-10 习题5-47的图
5-48 8.704 kbit/s
5-52 UDP 用户数据报的检验和既检验 UDP 用户数据报的首部又检验整个的 UDP 用户数
5-53 UDP的最小长度是8字节，最短IP 数据报的长度是28字节。
5-54 0.667
5-55 0.364
5-56 0.222
5-58 4秒
5-59 窗口的变化如图A-11所示。
在这之后 的窗口
—发送窗口=1000—
22401 ●●● 23400
已发送并收到确认 允许发送的序号 不允许发送
图 A-11 习题5-59的图
5-65 无法知道应写入什么数值。
5-66 仅在此报文段中仅有1个字节的数据时，下一个报文段的序号才是x+1。
5-67 TCP的吞吐量本来并没有标准的定义，TCP 的吞吐量可定义为每秒发送的数据字节数。
计算机内部的数据传送是以每秒多少字节作为单位的，而在通信线路上的数据率则常 用每秒多少比特作为单位。
5-69 取序号字段长度n=33 位。
但应注意，TCP 的序号字段为32位。
5-70 (1)859ms (2)42.7天 5-73 这种情况是允许的。",0,existing,,,,
A020,什么是 SYN Flood 攻击,A2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_411,Computer Networks,cn_chunks.json,dense/dense_bm25,8,7,,0.442896,0.02451,,"7.6.2 入侵检测系统
防火墙试图在入侵行为发生之前阻止所有可疑的通信。
但事实是不可能阻止所有的入 侵行为，有必要采取措施在入侵已经开始，但还没有造成危害或在造成更大危害前，及时检 测到入侵，以便尽快阻止入侵，把危害降低到最小。
入侵检测系统 IDS 正是这样一种技术。
IDS 对进入网络的分组执行深度分组检查，当观察到可疑分组时，向网络管理员发出告警或 执行阻断操作(由于 IDS 的“误报”率通常较高，多数情况不执行自动阻断)。
IDS 能用于 检测多种网络攻击，包括网络映射、端口扫描、 DoS 攻击、蠕虫和病毒、系统漏洞攻击等。
入侵检测方法一般可以分为基于特征的入侵检测和基于异常的入侵检测两种。
不论采用什么检测技术都存在“漏报”和“误报”情况。
如果“漏报”率比较高，则 只能检测到少量的入侵，给人以安全的假象。
对于特定 IDS, 可以通过调整某些阈值来降低 “漏报”率，但同时会增大“误报”率。
“误报”率太大会导致大量虚假警报，网络管理员 需要花费大量时间分析报警信息，甚至会因为虚假警报太多而对报警“视而不见”,使 IDS 形同虚设。",0,existing,,,,
A020,什么是 SYN Flood 攻击,A2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_678",Operating System,os_chunks.json,dense,7,,,0.448088,,,"34. 使 用MMU硬件来阻止如图9-24的溢出攻击可 行吗?
解释为什么?
35.描述堆栈伪随机数机制如何工作，以及它如何 被攻击者所绕过。
36.TOCTOU 攻击利用了攻击者与受害者之间的竞 争条件。
一种针对此攻击的防御手段为事务化 文件系统的操作。
解释此手段为何能够起效， 以及可能存在的问题。
37. 指出C编译器的某项功能，它可以消除大量的安 全漏洞。
为什么这没有被更被广泛地应用呢?
38.特洛伊木马能够攻击应用权能字保护的系统吗?
39.当一个文件被删除时，其文件块只是简单地被放 回空闲列表，而不会对文件块中的内容进行擦除。
如果操作系统在释放文件块之前对文件块的内容 进行清理，你认为是否有益?
综合考虑安全与性 能两方面的要求，并做出相应的解释。
40.对于寄生虫病毒来说：
(a) 如何确定它会在主程序之前执行?
(b) 在病毒执行后如何返回主程序?
41.一些操作系统需求在记录开始之前便进行硬盘 分区，这样的需求为什么会为引导扇区病毒提 供生活空间?",0,existing,,,,
A020,什么是 SYN Flood 攻击,A2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_442,Computer Networks,cn_chunks.json,rerank,,,8,,,0.005919,"第5章 传输层221
5)保留。
占6位，保留为今后使用，但目前应置为0。
6)紧急位 URG 。
当 URG=1 时，表明紧急指针字段有效。
它告诉系统此报文段中有紧急数 据，应尽快传送(相当于高优先级的数据)。
但 URG 需要和首部中紧急指针字段配合使 用，即数据从第一个字节到紧急指针所指字节就是紧急数据。
7)确认位 ACK 。
仅当ACK=1 时确认号字段才有效。
当ACK=0 时，确认号无效。
TCP 规定，在连接建立后所有传送的报文段都必须把ACK 置1。
8)推送位PSH(Push) 。
接收方TCP 收到PSH=1 的报文段，就尽快地交付给接收应用进程， 而不再等到整个缓存都填满了后再向上交付。
9)复位位 RST(Reset) 。
当 RST=1 时，表明TCP 连接中出现严重差错(如主机崩溃或其 他原因),必须释放连接，然后再重新建立运输连接。
10)同步位SYN 。
当SYN=1 时表示这是一个连接请求或连接接受报文。
当 SYN=1,ACK=0 时，表明这是一个连接请求报文，对方若同意建立连接，则应在响
应报文中使用SYN=1,ACK=1。
11)终止位FIN(Finish) 。
用来释放一个连接。
当FIN=1 时，表明此报文段的发送方的数据 已发送完毕，并要求释放运输连接。
12)窗口。
占2B, 范围为0～2¹⁶-1。
它指出现在允许对方发送的数据量，接收方的数据缓 存空间是有限的，因此用窗口值作为接收方让发送方设置其发送窗口的依据。
例如，设确认号是701,窗口字段是1000。
这表明，从701号算起，发送此报文段的一 方还有接收1000字节数据(字节序号为701～1700)的接收缓存空间。
14)紧急指针。
占2B。
紧急指针仅在 URG=1 时才有意义，它指出在本报文段中紧急数据 共有多少字节(紧急数据在报文段数据的最前面)。
15)选项。
长度可变。
TCP 最初只规定了一种选项，即最大报文段长度(Maximum Segment Size, MSS)。
MSS 是 TCP 报文段中的数据字段的最大长度(注意仅仅是数据字段)。",,pending,,1,0.6,片段仅解释TCP SYN标志位，未涉及SYN Flood攻击定义或机制，仅主题相关。
A020,什么是 SYN Flood 攻击,A2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_978",Operating System,os_chunks.json,dense_bm25,,8,,,0.02404,,"13.1.9 安 全
Anderson,Security Engineering,2nd Edition
Van der Veen et al.,Memory Errors:the Past,the Present,and the Future
关于内存错误(包括缓冲溢出、格式字符串攻击、悬空指针以及其他错误)的历史回顾，其中包括 攻击与防御、逃避防御的攻击、阻止逃避早期防御的攻击的新防御等，你都会有所了解。
作者展示了尽 管内存攻击手段已经很陈旧，而且其他攻击手段都在不断增强，但是内存错误仍然是非常重要的攻击途 径。
更重要的是，他们认为这种情况在短期之内不会有任何改变。
Bratus,What Hackers Learn That the Rest of Us Don't
Bratus et al.,From Buffer Overflows to Weird Machines and Theory of Computation
Denning,Information Warfare and Security
信息已经变成了战争武器，既是军事武器也是军事配合武器。
参与者不仅尝试攻击对方的信息系 统，而且要防卫好自己的系统。
在这本吸引人的书中，作者讨论了所有能想到的关于攻击策略和防卫策 略的话题，从数据欺骗到包窥探器。
该书对于计算机安全有极大兴趣的读者来说是必读的。
Ford and Allen,How Not to Be Seen
病毒，间谍软件，rootkits和数字版权管理系统都对隐藏数据情有独钟。
这篇文章对各种隐身的方 法进行了简要的介绍。
Hafner and Markoff,Cyberpunk
Johnson and Jajodia,Exploring Steganography:Seeing the Unseen
隐身术具有悠久的历史，可以回到利用信使的头发隐藏信息的时代，那时先将信使的头发剃光，然 后在剃光的头上文上信息，之后在信使的头发长出来之后再将他送走。
尽管当前的技术很多，但是它们
也是数字化的。",0,existing,,,,
A020,什么是 SYN Flood 攻击,A2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_322,Computer Networks,cn_chunks.json,dense_bm25,,9,,,0.0238,,"(8)发送方A 收到ack=3072 的确认报文段。
5-62 TCP 连接处于ESTABLISHED 状态。
以下的事件相继发生：
(1)收到一个FIN 报文段。
(2)应用程序发送“关闭”报文。
在每一个事件之后，连接的状态是什么?
在每一个事件之后发生的动作是什么?
5-63 TCP 连接处于SYN-RCVD 状态。
以下的事件相继发生：
(1)应用程序发送“关闭”报文。
(2)收到FIN 报文段。
在以上的每一个事件之后，连接的状态是什么?
在每一个事件之后发生的动作是什么?
5-64 TCP 连接处于FIN-WAIT-1状态。
以下的事件相继发生：
收到ACK 报文段。
收到FIN 报文段。
发生了超时。
在以上的每一个事件之后，连接的状态是什么?
在每一个事件之后发生的动作是什么?
5-65 假定主机A 向 B 发送一个TCP 报文段。
在这个报文段中，序号是50,而数据一共有
6字节长。
试问，在这个报文段中的确认字段是否应当写入56?
5-66 主机 A 通过 TCP 连接向B 发送一个很长的文件，因此这需要分成很多个报文段来发
送。
假定某一个TCP 报文段的序号是x, 那么下一个报文段的序号是否就是x+1 呢?
5-67 TCP 的吞吐量应当是每秒发送的数据字节数，还是每秒发送的首部和数据之和的字
节数?
吞吐量应当是每秒发送的字节数，还是每秒发送的比特数?
5-68 在 TCP 的连接建立的三报文握手过程中，为什么第三个报文段不需要对方的确认?
这会不会出现问题?
5-69 现在假定使用类似TCP 的协议(即使用滑动窗口可靠传送字节流),数据传输速率是
1 Gbit/s, 而网络的往返时间RTT=140ms 。
假定报文段的最大生存时间是60秒。
如 果要尽可能快地传送数据，在我们的通信协议的首部中，发送窗口和序号字段至少 各应当设为多大?
5-70 假定用TCP 协议在40 Gbit/s 的线路上传送数据。
(1)如果TCP 充分利用了线路的带宽，那么需要多长的时间TCP 会发生序号绕回?",0,existing,,,,
